site_id,iso3,method,yr_ass,
18742,BRA,SAMGe,2016,
5126,BRA,SAMGe,2016,
10795,BRA,SAMGe,2016,
44,BRA,SAMGe,2016,
42,BRA,SAMGe,2016,
43,BRA,SAMGe,2016,
6074,BRA,SAMGe,2016,
18744,BRA,SAMGe,2016,
31752,BRA,SAMGe,2016,
31750,BRA,SAMGe,2016,
31751,BRA,SAMGe,2016,
351795,BRA,SAMGe,2016,
168214,BRA,SAMGe,2016,
354006,BRA,SAMGe,2016,
31774,BRA,SAMGe,2016,
351759,BRA,SAMGe,2016,
351834,BRA,SAMGe,2016,
351805,BRA,SAMGe,2016,
351777,BRA,SAMGe,2016,
351772,BRA,SAMGe,2016,
351749,BRA,SAMGe,2016,
351756,BRA,SAMGe,2016,
354007,BRA,SAMGe,2016,
31775,BRA,SAMGe,2016,
351822,BRA,SAMGe,2016,
351737,BRA,SAMGe,2016,
351829,BRA,SAMGe,2016,
478427,BRA,SAMGe,2016,
351778,BRA,SAMGe,2016,
351770,BRA,SAMGe,2016,
478409,BRA,SAMGe,2016,
351767,BRA,SAMGe,2016,
351769,BRA,SAMGe,2016,
478420,BRA,SAMGe,2016,
351836,BRA,SAMGe,2016,
351747,BRA,SAMGe,2016,
351773,BRA,SAMGe,2016,
115891,BRA,SAMGe,2016,
351838,BRA,SAMGe,2016,
351802,BRA,SAMGe,2016,
478421,BRA,SAMGe,2016,
351837,BRA,SAMGe,2016,
351761,BRA,SAMGe,2016,
351782,BRA,SAMGe,2016,
351719,BRA,SAMGe,2016,
351800,BRA,SAMGe,2016,
351781,BRA,SAMGe,2016,
351798,BRA,SAMGe,2016,
351725,BRA,SAMGe,2016,
351796,BRA,SAMGe,2016,
555600266,BRA,SAMGe,2016,
351744,BRA,SAMGe,2016,
351753,BRA,SAMGe,2016,
351799,BRA,SAMGe,2016,
351783,BRA,SAMGe,2016,
351775,BRA,SAMGe,2016,
555600255,BRA,SAMGe,2016,
555600245,BRA,SAMGe,2016,
67715,BRA,SAMGe,2016,
351797,BRA,SAMGe,2016,
351768,BRA,SAMGe,2016,
478425,BRA,SAMGe,2016,
478408,BRA,SAMGe,2016,
478426,BRA,SAMGe,2016,
3177,BRA,SAMGe,2016,
351830,BRA,SAMGe,2016,
31777,BRA,SAMGe,2016,
351832,BRA,SAMGe,2016,
478422,BRA,SAMGe,2016,
351713,BRA,SAMGe,2016,
351785,BRA,SAMGe,2016,
351780,BRA,SAMGe,2016,
351776,BRA,SAMGe,2016,
351831,BRA,SAMGe,2016,
351786,BRA,SAMGe,2016,
555576384,BRA,SAMGe,2016,
555576210,BRA,SAMGe,2016,
478415,BRA,SAMGe,2016,
478416,BRA,SAMGe,2016,
351826,BRA,SAMGe,2016,
10843,BRA,SAMGe,2016,
351743,BRA,SAMGe,2016,
20978,TGO,METT,2013,
20978,TGO,METT,2017,
2340,TGO,METT,2013,
95397,TGO,METT,2013,
2341,TGO,METT,2017,
95398,TGO,METT,2017,
667,DEU,EUROPARC Quality Criteria And Standars For National Parks,2013,
668,DEU,EUROPARC Quality Criteria And Standars For National Parks,2011,
318076,DEU,EUROPARC Quality Criteria And Standars For National Parks,2010,
148534,DEU,EUROPARC Quality Criteria And Standars For National Parks,2013,
103142,DEU,EUROPARC Quality Criteria And Standars For National Parks,2012,
32667,DEU,EUROPARC Quality Criteria And Standars For National Parks,2010,
318077,DEU,EUROPARC Quality Criteria And Standars For National Parks,2011,
102224,DEU,EUROPARC Quality Criteria And Standars For National Parks,2011,
26064,DEU,EUROPARC Quality Criteria And Standars For National Parks,2012,
32666,DEU,EUROPARC Quality Criteria And Standars For National Parks,2012,
26062,DEU,EUROPARC Quality Criteria And Standars For National Parks,2010,
20722,DEU,EUROPARC Quality Criteria And Standars For National Parks,2012,
11837,DEU,EUROPARC Quality Criteria And Standars For National Parks,2013,
32669,DEU,EUROPARC Quality Criteria And Standars For National Parks,2012,
180,DOM,METT,2009,
181,DOM,METT,2009,
6673,DOM,METT,2009,
6674,DOM,METT,2009,
6675,DOM,METT,2009,
478068,DOM,METT,2009,
478075,DOM,METT,2009,
478076,DOM,METT,2009,
478078,DOM,METT,2009,
478088,DOM,METT,2009,
478092,DOM,METT,2009,
478099,DOM,METT,2009,
478100,DOM,METT,2009,
478101,DOM,METT,2009,
478102,DOM,METT,2009,
478104,DOM,METT,2009,
478105,DOM,METT,2009,
478106,DOM,METT,2009,
478108,DOM,METT,2009,
478109,DOM,METT,2009,
478111,DOM,METT,2009,
478116,DOM,METT,2009,
478117,DOM,METT,2009,
478120,DOM,METT,2009,
478130,DOM,METT,2009,
478131,DOM,METT,2009,
478132,DOM,METT,2009,
478133,DOM,METT,2009,
478138,DOM,METT,2009,
478139,DOM,METT,2009,
478140,DOM,METT,2009,
478141,DOM,METT,2009,
478142,DOM,METT,2009,
478143,DOM,METT,2009,
168275,PER,METT,2016,
168275,PER,METT,2016,
20184,PER,METT,2016,
20181,PER,METT,2016,
20180,PER,METT,2016,
20182,PER,METT,2016,
30061,PER,METT,2016,
30060,PER,METT,2016,
303316,PER,METT,2016,
127825,PER,METT,2016,
259,PER,METT,2016,
303320,PER,METT,2016,
261,PER,METT,2016,
257,PER,METT,2016,
7461,PER,METT,2016,
555555616,PER,METT,2016,
258,PER,METT,2016,
555544087,PER,METT,2016,
303323,PER,METT,2016,
555623628,PER,METT,2016,
260,PER,METT,2016,
12213,PER,METT,2016,
555544103,PER,METT,2016,
20187,PER,METT,2016,
555544084,PER,METT,2016,
555555618,PER,METT,2016,
303317,PER,METT,2016,
303318,PER,METT,2016,
555544088,PER,METT,2016,
303321,PER,METT,2016,
555555617,PER,METT,2016,
303322,PER,METT,2016,
61767,PER,METT,2016,
555544086,PER,METT,2016,
30040,PER,METT,2016,
168276,PER,METT,2016,
266,PER,METT,2016,
252,PER,METT,2016,
254,PER,METT,2016,
250,PER,METT,2016,
2175,PER,METT,2016,
98158,PER,METT,2016,
253,PER,METT,2016,
555544085,PER,METT,2016,
249,PER,METT,2016,
251,PER,METT,2016,
98228,PER,METT,2016,
555555596,PER,METT,2016,
3370,PER,METT,2016,
303315,PER,METT,2016,
98159,PER,METT,2016,
303319,PER,METT,2016,
264,PER,METT,2016,
267,PER,METT,2016,
262,PER,METT,2016,
14171,PER,METT,2016,
256,PER,METT,2016,
20179,PER,METT,2016,
255,PER,METT,2016,
7921,PER,METT,2016,
12215,PER,METT,2016,
20186,PER,METT,2016,
30034,PER,METT,2016,
20178,PER,METT,2016,
555555614,PER,METT,2016,
555544101,PER,METT,2016,
168278,PER,METT,2016,
303705,PER,METT,2016,
555544089,PER,METT,2016,
555555613,PER,METT,2016,
555544100,PER,METT,2016,
555544102,PER,METT,2016,
555544099,PER,METT,2016,
168280,PER,METT,2016,
555544105,PER,METT,2016,
555544104,PER,METT,2016,
555544093,PER,METT,2016,
555544094,PER,METT,2016,
555544092,PER,METT,2016,
555544095,PER,METT,2016,
555544098,PER,METT,2016,
555544097,PER,METT,2016,
555555598,PER,METT,2016,
555555610,PER,METT,2016,
555555606,PER,METT,2016,
555555612,PER,METT,2016,
555555600,PER,METT,2016,
555555603,PER,METT,2016,
555544090,PER,METT,2016,
555555601,PER,METT,2016,
555555599,PER,METT,2016,
555555602,PER,METT,2016,
555544096,PER,METT,2016,
555544091,PER,METT,2016,
555555597,PER,METT,2016,
555555607,PER,METT,2016,
555555604,PER,METT,2016,
555555608,PER,METT,2016,
555555611,PER,METT,2016,
555555605,PER,METT,2016,
555555609,PER,METT,2016,
102320,CRI,SINAD,2016,
102337,CRI,SINAD,2016,
19385,CRI,SINAD,2016,
19372,CRI,SINAD,2016,
12493,CRI,SINAD,2016,
2214,CRI,SINAD,2016,
168136,CRI,SINAD,2016,
165,CRI,SINAD,2016,
102300,CRI,SINAD,2016,
2235,CRI,SINAD,2016,
108133,CRI,SINAD,2016,
102322,CRI,SINAD,2016,
67864,CRI,SINAD,2016,
157,CRI,SINAD,2016,
102351,CRI,SINAD,2016,
3329,CRI,SINAD,2016,
163,CRI,SINAD,2016,
108137,CRI,SINAD,2016,
164,CRI,SINAD,2016,
302001,CRI,SINAD,2016,
168129,CRI,SINAD,2016,
108140,CRI,SINAD,2016,
301995,CRI,SINAD,2016,
108142,CRI,SINAD,2016,
102304,CRI,SINAD,2016,
145524,CRI,SINAD,2016,
12492,CRI,SINAD,2016,
3317,CRI,SINAD,2016,
19368,CRI,SINAD,2016,
156,CRI,SINAD,2016,
102321,CRI,SINAD,2016,
11849,CRI,SINAD,2016,
170,CRI,SINAD,2016,
11848,CRI,SINAD,2016,
108144,CRI,SINAD,2016,
19379,CRI,SINAD,2016,
102332,CRI,SINAD,2016,
108146,CRI,SINAD,2016,
102310,CRI,SINAD,2016,
19370,CRI,SINAD,2016,
108150,CRI,SINAD,2016,
3316,CRI,SINAD,2016,
2250,CRI,SINAD,2016,
115179,CRI,SINAD,2016,
30595,CRI,SINAD,2016,
168146,CRI,SINAD,2016,
36057,CRI,SINAD,2016,
108153,CRI,SINAD,2016,
108154,CRI,SINAD,2016,
102311,CRI,SINAD,2016,
12244,CRI,SINAD,2016,
4646,CRI,SINAD,2016,
102367,CRI,SINAD,2016,
108162,CRI,SINAD,2016,
168,CRI,SINAD,2016,
3315,CRI,SINAD,2016,
108169,CRI,SINAD,2016,
166,CRI,SINAD,2016,
3325,CRI,SINAD,2016,
108173,CRI,SINAD,2016,
145527,CRI,SINAD,2016,
19384,CRI,SINAD,2016,
167,CRI,SINAD,2016,
36059,CRI,SINAD,2016,
171,CRI,SINAD,2016,
169,CRI,SINAD,2016,
102334,CRI,SINAD,2016,
168122,CRI,SINAD,2016,
61426,EST,PANParks,2009,
1646,EST,METT,2010,
61426,EST,METT,2010,
1650,EST,METT,2010,
1649,EST,METT,2010,
379090,EST,METT,2010,
378865,EST,METT,2010,
340192,EST,METT,2010,
147534,EST,METT,2010,
379106,EST,METT,2010,
326734,EST,METT,2010,
180991,EST,METT,2010,
101316,EST,METT,2010,
147544,EST,METT,2010,
101304,EST,METT,2010,
101316,EST,METT,2010,
555558949,EST,METT,2010,
379250,EST,METT,2010,
326905,EST,METT,2010,
379237,EST,METT,2010,
31561,EST,METT,2012,
1648,EST,METT,2012,
71235,EST,METT,2012,
15776,EST,METT,2012,
339723,EST,METT,2012,
339753,EST,METT,2012,
31580,EST,METT,2012,
171052,EST,METT,2012,
101286,EST,METT,2012,
31566,EST,METT,2012,
555587895,EST,METT,2012,
101310,EST,METT,2012,
326903,EST,METT,2012,
339656,EST,METT,2012,
326958,EST,METT,2012,
326968,EST,METT,2012,
326975,EST,METT,2012,
379261,EST,METT,2012,
1647,EST,European Diploma,2003,
1647,EST,European Diploma,2008,
1647,EST,European Diploma,2012,
1647,EST,European Diploma,2017,
193,GTM,PROARCA/CAPAS,2005,
193,GTM,Parks Profiles,2013,
193,GTM,PROARCA/CAPAS,2004,
193,GTM,PROARCA/CAPAS,2006,
196,GTM,PROARCA/CAPAS,2014,
196,GTM,PROARCA/CAPAS,2016,
2551,GTM,PROARCA/CAPAS,2015,
2551,GTM,PROARCA/CAPAS,2017,
2551,GTM,PROARCA/CAPAS,2013,
2551,GTM,PROARCA/CAPAS,2014,
12422,GTM,PROARCA/CAPAS,2005,
12422,GTM,PROARCA/CAPAS,2016,
12422,GTM,PROARCA/CAPAS,2014,
12555,GTM,PROARCA/CAPAS,2005,
12555,GTM,PROARCA/CAPAS,2004,
12555,GTM,PROARCA/CAPAS,2015,
12555,GTM,PROARCA/CAPAS,2006,
12555,GTM,PROARCA/CAPAS,2014,
12564,GTM,PROARCA/CAPAS,2006,
12564,GTM,PROARCA/CAPAS,2005,
12564,GTM,PROARCA/CAPAS,2004,
12564,GTM,PROARCA/CAPAS,2014,
12564,GTM,PROARCA/CAPAS,2015,
12583,GTM,PROARCA/CAPAS,2016,
12583,GTM,PROARCA/CAPAS,2015,
12583,GTM,METT,2008,
12583,GTM,PROARCA/CAPAS,2005,
12593,GTM,PROARCA/CAPAS,2006,
12593,GTM,PROARCA/CAPAS,2004,
12593,GTM,Parks Profiles,2014,
12593,GTM,PROARCA/CAPAS,2005,
30604,GTM,PROARCA/CAPAS,2015,
30604,GTM,Parks Profiles,2014,
30604,GTM,PROARCA/CAPAS,2006,
30604,GTM,PROARCA/CAPAS,2005,
30604,GTM,PROARCA/CAPAS,2004,
30605,GTM,Parks Profiles,2014,
30605,GTM,PROARCA/CAPAS,2003,
30605,GTM,PROARCA/CAPAS,2005,
30605,GTM,PROARCA/CAPAS,2006,
30605,GTM,PROARCA/CAPAS,2002,
30605,GTM,PROARCA/CAPAS,2004,
30606,GTM,PROARCA/CAPAS,2006,
30606,GTM,PROARCA/CAPAS,2004,
30606,GTM,PROARCA/CAPAS,2005,
30606,GTM,Parks Profiles,2014,
30607,GTM,PROARCA/CAPAS,2013,
102717,GTM,PROARCA/CAPAS,2005,
102717,GTM,PIP Site Consolidation,1998,
102717,GTM,PROARCA/CAPAS,2004,
102717,GTM,PIP Site Consolidation,2000,
102717,GTM,PIP Site Consolidation,2015,
102717,GTM,PROARCA/CAPAS,2002,
102717,GTM,PIP Site Consolidation,2001,
102717,GTM,PIP Site Consolidation,1999,
102717,GTM,PROARCA/CAPAS,2006,
102717,GTM,PIP Site Consolidation,2014,
102717,GTM,PIP Site Consolidation,2013,
102817,GTM,PROARCA/CAPAS,2004,
102817,GTM,Parks Profiles,2014,
102817,GTM,PROARCA/CAPAS,2006,
102817,GTM,PROARCA/CAPAS,2005,
102855,GTM,PROARCA/CAPAS,2014,
102855,GTM,PROARCA/CAPAS,2004,
102855,GTM,PROARCA/CAPAS,2015,
102855,GTM,PROARCA/CAPAS,2006,
107034,GTM,PROARCA/CAPAS,2004,
107034,GTM,PROARCA/CAPAS,2005,
107034,GTM,PROARCA/CAPAS,2003,
107034,GTM,PROARCA/CAPAS,2014,
107088,GTM,PROARCA/CAPAS,2015,
107088,GTM,PROARCA/CAPAS,2014,
107096,GTM,PROARCA/CAPAS,2015,
107096,GTM,PROARCA/CAPAS,2016,
107119,GTM,PROARCA/CAPAS,2006,
107119,GTM,PROARCA/CAPAS,2006,
107119,GTM,PROARCA/CAPAS,2014,
107132,GTM,PROARCA/CAPAS,2004,
107132,GTM,PROARCA/CAPAS,2006,
107132,GTM,PROARCA/CAPAS,2015,
107132,GTM,PROARCA/CAPAS,2005,
107132,GTM,PROARCA/CAPAS,2014,
107152,GTM,METT,2013,
107152,GTM,METT,2015,
107152,GTM,METT,2014,
115081,GTM,PROARCA/CAPAS,2004,
115081,GTM,PROARCA/CAPAS,2005,
115081,GTM,Parks Profiles,2014,
302095,GTM,PROARCA/CAPAS,2013,
302095,GTM,PROARCA/CAPAS,2016,
302095,GTM,PROARCA/CAPAS,2006,
302095,GTM,PROARCA/CAPAS,2015,
302112,GTM,PROARCA/CAPAS,2013,
302112,GTM,PROARCA/CAPAS,2015,
302112,GTM,PROARCA/CAPAS,2016,
302112,GTM,PROARCA/CAPAS,2014,
302113,GTM,PROARCA/CAPAS,2013,
302113,GTM,PROARCA/CAPAS,2004,
302113,GTM,PROARCA/CAPAS,2005,
302113,GTM,PROARCA/CAPAS,2006,
302113,GTM,PROARCA/CAPAS,2016,
302115,GTM,PROARCA/CAPAS,2006,
302115,GTM,PROARCA/CAPAS,2015,
302115,GTM,PROARCA/CAPAS,2015,
302115,GTM,PROARCA/CAPAS,2004,
302115,GTM,PROARCA/CAPAS,2005,
313055,GTM,METT,2008,
313055,GTM,PROARCA/CAPAS,2015,
315070,GTM,PROARCA/CAPAS,2015,
315070,GTM,PROARCA/CAPAS,2006,
315070,GTM,PROARCA/CAPAS,2005,
315070,GTM,PROARCA/CAPAS,2014,
315070,GTM,PROARCA/CAPAS,2004,
342350,GTM,PIP Site Consolidation,1997,
342350,GTM,PIP Site Consolidation,1998,
342350,GTM,PIP Site Consolidation,1999,
342350,GTM,PIP Site Consolidation,2000,
342350,GTM,PIP Site Consolidation,1996,
342350,GTM,PIP Site Consolidation,2001,
342350,GTM,PROARCA/CAPAS,2002,
342350,GTM,Parks Profiles,2013,
342350,GTM,PROARCA/CAPAS,2003,
342350,GTM,PROARCA/CAPAS,2004,
342350,GTM,PROARCA/CAPAS,2005,
342350,GTM,PIP Site Consolidation,2014,
342356,GTM,PROARCA/CAPAS,2002,
342356,GTM,PROARCA/CAPAS,2006,
342356,GTM,PROARCA/CAPAS,2005,
342356,GTM,Parks Profiles,2014,
342356,GTM,PROARCA/CAPAS,2006,
342356,GTM,PROARCA/CAPAS,2004,
342452,GTM,PROARCA/CAPAS,2004,
342452,GTM,PROARCA/CAPAS,2005,
342452,GTM,PROARCA/CAPAS,2006,
342452,GTM,PROARCA/CAPAS,2015,
342460,GTM,Parks Profiles,2014,
342460,GTM,PROARCA/CAPAS,2015,
342460,GTM,PROARCA/CAPAS,2005,
342460,GTM,PROARCA/CAPAS,2006,
342460,GTM,PROARCA/CAPAS,2004,
198,GUY,METT,2015,
198,GUY,METT,2016,
198,GUY,METT,2017,
41049,GUY,METT,2015,
41049,GUY,METT,2016,
41049,GUY,METT,2017,
41057,GUY,METT,2015,
41057,GUY,METT,2016,
41057,GUY,METT,2017,
41053,GUY,METT,2017,
68255,GBR,Common Standards Monitoring,2013,
68262,GBR,Common Standards Monitoring,2013,
68263,GBR,Common Standards Monitoring,2013,
68264,GBR,Common Standards Monitoring,2013,
68265,GBR,Common Standards Monitoring,2013,
68299,GBR,Common Standards Monitoring,2013,
68300,GBR,Common Standards Monitoring,2013,
68301,GBR,Common Standards Monitoring,2013,
134955,GBR,Common Standards Monitoring,2013,
68302,GBR,Common Standards Monitoring,2013,
95295,GBR,Common Standards Monitoring,2013,
68247,GBR,Common Standards Monitoring,2013,
220082,GBR,Common Standards Monitoring,2013,
68249,GBR,Common Standards Monitoring,2013,
68250,GBR,Common Standards Monitoring,2013,
68251,GBR,Common Standards Monitoring,2013,
68252,GBR,Common Standards Monitoring,2013,
68253,GBR,Common Standards Monitoring,2013,
68254,GBR,Common Standards Monitoring,2013,
68243,GBR,Common Standards Monitoring,2013,
95302,GBR,Common Standards Monitoring,2013,
68303,GBR,Common Standards Monitoring,2013,
68304,GBR,Common Standards Monitoring,2013,
95280,GBR,Common Standards Monitoring,2013,
94081,GBR,Common Standards Monitoring,2013,
94084,GBR,Common Standards Monitoring,2013,
94085,GBR,Common Standards Monitoring,2013,
95287,GBR,Common Standards Monitoring,2013,
95304,GBR,Common Standards Monitoring,2013,
95305,GBR,Common Standards Monitoring,2013,
220048,GBR,Common Standards Monitoring,2013,
220084,GBR,Common Standards Monitoring,2013,
220052,GBR,Common Standards Monitoring,2013,
220089,GBR,Common Standards Monitoring,2013,
127892,GBR,Common Standards Monitoring,2013,
127889,GBR,Common Standards Monitoring,2013,
68266,GBR,Common Standards Monitoring,2013,
68267,GBR,Common Standards Monitoring,2013,
68256,GBR,Common Standards Monitoring,2013,
68257,GBR,Common Standards Monitoring,2013,
68258,GBR,Common Standards Monitoring,2013,
68259,GBR,Common Standards Monitoring,2013,
68260,GBR,Common Standards Monitoring,2013,
68261,GBR,Common Standards Monitoring,2013,
68269,GBR,Common Standards Monitoring,2013,
95297,GBR,Common Standards Monitoring,2013,
68271,GBR,Common Standards Monitoring,2013,
68283,GBR,Common Standards Monitoring,2013,
68268,GBR,Common Standards Monitoring,2013,
68272,GBR,Common Standards Monitoring,2013,
68273,GBR,Common Standards Monitoring,2013,
68274,GBR,Common Standards Monitoring,2013,
68276,GBR,Common Standards Monitoring,2013,
68277,GBR,Common Standards Monitoring,2013,
68278,GBR,Common Standards Monitoring,2013,
68279,GBR,Common Standards Monitoring,2013,
68280,GBR,Common Standards Monitoring,2013,
68281,GBR,Common Standards Monitoring,2013,
68282,GBR,Common Standards Monitoring,2013,
95308,GBR,Common Standards Monitoring,2013,
68286,GBR,Common Standards Monitoring,2013,
127895,GBR,Common Standards Monitoring,2013,
166919,GBR,Common Standards Monitoring,2013,
166876,GBR,Common Standards Monitoring,2013,
68288,GBR,Common Standards Monitoring,2013,
68289,GBR,Common Standards Monitoring,2013,
68290,GBR,Common Standards Monitoring,2013,
68291,GBR,Common Standards Monitoring,2013,
166875,GBR,Common Standards Monitoring,2013,
68293,GBR,Common Standards Monitoring,2013,
68295,GBR,Common Standards Monitoring,2013,
68296,GBR,Common Standards Monitoring,2013,
68297,GBR,Common Standards Monitoring,2013,
166874,GBR,Common Standards Monitoring,2013,
166872,GBR,Common Standards Monitoring,2013,
166877,GBR,Common Standards Monitoring,2013,
166871,GBR,Common Standards Monitoring,2013,
68298,GBR,Common Standards Monitoring,2013,
68287,GBR,Common Standards Monitoring,2013,
68292,GBR,Common Standards Monitoring,2013,
94086,GBR,Common Standards Monitoring,2013,
94082,GBR,Common Standards Monitoring,2013,
94083,GBR,Common Standards Monitoring,2013,
95288,GBR,Common Standards Monitoring,2013,
94089,GBR,Common Standards Monitoring,2013,
95290,GBR,Common Standards Monitoring,2013,
95291,GBR,Common Standards Monitoring,2013,
95292,GBR,Common Standards Monitoring,2013,
95293,GBR,Common Standards Monitoring,2013,
95294,GBR,Common Standards Monitoring,2013,
95296,GBR,Common Standards Monitoring,2013,
95298,GBR,Common Standards Monitoring,2013,
95299,GBR,Common Standards Monitoring,2013,
95300,GBR,Common Standards Monitoring,2013,
95303,GBR,Common Standards Monitoring,2013,
95306,GBR,Common Standards Monitoring,2013,
95307,GBR,Common Standards Monitoring,2013,
95309,GBR,Common Standards Monitoring,2013,
134954,GBR,Common Standards Monitoring,2013,
127891,GBR,Common Standards Monitoring,2013,
127893,GBR,Common Standards Monitoring,2013,
129935,GBR,Common Standards Monitoring,2013,
220049,GBR,Common Standards Monitoring,2013,
220061,GBR,Common Standards Monitoring,2013,
220069,GBR,Common Standards Monitoring,2013,
220072,GBR,Common Standards Monitoring,2013,
220076,GBR,Common Standards Monitoring,2013,
198335,GBR,Common Standards Monitoring,2013,
220073,GBR,Common Standards Monitoring,2013,
220086,GBR,Common Standards Monitoring,2013,
220095,GBR,Common Standards Monitoring,2013,
220097,GBR,Common Standards Monitoring,2013,
127890,GBR,Common Standards Monitoring,2013,
900585,GBR,Common Standards Monitoring,2013,
166758,GBR,Common Standards Monitoring,2013,
166760,GBR,Common Standards Monitoring,2013,
166759,GBR,Common Standards Monitoring,2013,
127894,GBR,Common Standards Monitoring,2013,
220080,GBR,Common Standards Monitoring,2013,
220077,GBR,Common Standards Monitoring,2013,
220057,GBR,Common Standards Monitoring,2013,
220053,GBR,Common Standards Monitoring,2013,
220079,GBR,Common Standards Monitoring,2013,
220062,GBR,Common Standards Monitoring,2013,
220045,GBR,Common Standards Monitoring,2013,
220044,GBR,Common Standards Monitoring,2013,
220051,GBR,Common Standards Monitoring,2013,
220058,GBR,Common Standards Monitoring,2013,
198334,GBR,Common Standards Monitoring,2013,
220064,GBR,Common Standards Monitoring,2013,
168119,GBR,Common Standards Monitoring,2013,
220065,GBR,Common Standards Monitoring,2013,
220091,GBR,Common Standards Monitoring,2013,
220092,GBR,Common Standards Monitoring,2013,
220093,GBR,Common Standards Monitoring,2013,
220096,GBR,Common Standards Monitoring,2013,
220094,GBR,Common Standards Monitoring,2013,
900584,GBR,Common Standards Monitoring,2013,
900587,GBR,Common Standards Monitoring,2013,
900634,GBR,Common Standards Monitoring,2013,
900711,GBR,Common Standards Monitoring,2013,
901213,GBR,Common Standards Monitoring,2013,
900851,GBR,Common Standards Monitoring,2013,
555543099,GBR,Common Standards Monitoring,2013,
555592571,GBR,Common Standards Monitoring,2013,
95301,GBR,Common Standards Monitoring,2013,
903063,GBR,Common Standards Monitoring,2013,
555624633,GBR,Common Standards Monitoring,2013,
555624634,GBR,Common Standards Monitoring,2013,
555624635,GBR,Common Standards Monitoring,2013,
555624636,GBR,Common Standards Monitoring,2013,
555624637,GBR,Common Standards Monitoring,2013,
555624638,GBR,Common Standards Monitoring,2013,
555541848,GBR,Common Standards Monitoring,2013,
555535619,GBR,Common Standards Monitoring,2013,
555535620,GBR,Common Standards Monitoring,2013,
555535625,GBR,Common Standards Monitoring,2013,
555535626,GBR,Common Standards Monitoring,2013,
555535631,GBR,Common Standards Monitoring,2013,
555535632,GBR,Common Standards Monitoring,2013,
555535633,GBR,Common Standards Monitoring,2013,
555535634,GBR,Common Standards Monitoring,2013,
555535635,GBR,Common Standards Monitoring,2013,
555535636,GBR,Common Standards Monitoring,2013,
555535651,GBR,Common Standards Monitoring,2013,
555535652,GBR,Common Standards Monitoring,2013,
555535653,GBR,Common Standards Monitoring,2013,
555535654,GBR,Common Standards Monitoring,2013,
555535655,GBR,Common Standards Monitoring,2013,
555535656,GBR,Common Standards Monitoring,2013,
555535657,GBR,Common Standards Monitoring,2013,
555579241,GBR,Common Standards Monitoring,2013,
555535658,GBR,Common Standards Monitoring,2013,
555535659,GBR,Common Standards Monitoring,2013,
555535660,GBR,Common Standards Monitoring,2013,
555535661,GBR,Common Standards Monitoring,2013,
555535662,GBR,Common Standards Monitoring,2013,
555535663,GBR,Common Standards Monitoring,2013,
555535664,GBR,Common Standards Monitoring,2013,
555535665,GBR,Common Standards Monitoring,2013,
555535666,GBR,Common Standards Monitoring,2013,
555535667,GBR,Common Standards Monitoring,2013,
555535668,GBR,Common Standards Monitoring,2013,
555535669,GBR,Common Standards Monitoring,2013,
555535671,GBR,Common Standards Monitoring,2013,
555535672,GBR,Common Standards Monitoring,2013,
555535673,GBR,Common Standards Monitoring,2013,
555535674,GBR,Common Standards Monitoring,2013,
555535675,GBR,Common Standards Monitoring,2013,
555535676,GBR,Common Standards Monitoring,2013,
555535677,GBR,Common Standards Monitoring,2013,
555535678,GBR,Common Standards Monitoring,2013,
555535679,GBR,Common Standards Monitoring,2013,
555535680,GBR,Common Standards Monitoring,2013,
555535681,GBR,Common Standards Monitoring,2013,
555535693,GBR,Common Standards Monitoring,2013,
555535694,GBR,Common Standards Monitoring,2013,
555535695,GBR,Common Standards Monitoring,2013,
555535720,GBR,Common Standards Monitoring,2013,
555535721,GBR,Common Standards Monitoring,2013,
555535722,GBR,Common Standards Monitoring,2013,
555535723,GBR,Common Standards Monitoring,2013,
555535724,GBR,Common Standards Monitoring,2013,
555535725,GBR,Common Standards Monitoring,2013,
555535726,GBR,Common Standards Monitoring,2013,
555535727,GBR,Common Standards Monitoring,2013,
555535728,GBR,Common Standards Monitoring,2013,
555535729,GBR,Common Standards Monitoring,2013,
555535730,GBR,Common Standards Monitoring,2013,
555535731,GBR,Common Standards Monitoring,2013,
555535732,GBR,Common Standards Monitoring,2013,
555535733,GBR,Common Standards Monitoring,2013,
555535734,GBR,Common Standards Monitoring,2013,
555535735,GBR,Common Standards Monitoring,2013,
555535736,GBR,Common Standards Monitoring,2013,
555535737,GBR,Common Standards Monitoring,2013,
555535738,GBR,Common Standards Monitoring,2013,
555535739,GBR,Common Standards Monitoring,2013,
555535740,GBR,Common Standards Monitoring,2013,
555535741,GBR,Common Standards Monitoring,2013,
555535742,GBR,Common Standards Monitoring,2013,
555535743,GBR,Common Standards Monitoring,2013,
555535744,GBR,Common Standards Monitoring,2013,
555535745,GBR,Common Standards Monitoring,2013,
555535746,GBR,Common Standards Monitoring,2013,
